plot,year,range,column,type,rep,treatment,species,accession,date,mean_tgi,median_tgi,q1_tgi,q3_tgi,var_tgi,sd_tgi
5517,2021,55,17,border,,WL,sorghum bicolor,BTx642,07-9-2021,16.34190163828307,12.819999999999993,8.159999999999997,23.97999999999999,138.22394017830945,11.756867787736216
5518,2021,55,18,border,,WL,sorghum bicolor,BTx642,07-9-2021,16.86009283269091,12.549999999999997,8.989999999999995,25.42,141.26346737864318,11.885430887378176
5519,2021,55,19,border,,WL,sorghum bicolor,BTx642,07-9-2021,16.87770363955994,13.060000000000002,9.989999999999995,23.97999999999999,121.54314899513908,11.024660946947034
5520,2021,55,20,border,,WL,sorghum bicolor,BTx642,07-9-2021,16.279422550444455,13.379999999999995,8.61,23.440000000000012,127.41255045180681,11.28771679534027
5521,2021,55,21,border,,WL,sorghum bicolor,BTx642,07-9-2021,16.478491339755323,13.599999999999994,8.93,23.179999999999993,125.36279845493921,11.196552972006126
5522,2021,55,22,border,,WL,sorghum bicolor,BTx642,07-9-2021,14.616109762854613,11.769999999999996,7.3799999999999955,19.27,122.39004624626327,11.063003491198186
5523,2021,55,23,border,,WL,sorghum bicolor,BTx642,07-9-2021,15.518734963946473,12.209999999999994,7.259999999999991,21.980000000000004,139.69673965910968,11.819337530467166
5524,2021,55,24,border,,WL,sorghum bicolor,BTx642,07-9-2021,14.164337440869005,11.549999999999997,7.769999999999996,17.28,103.74788351627494,10.18567049910191
5525,2021,55,25,border,,WL,sorghum bicolor,BTx642,07-9-2021,14.893655243913317,10.819999999999993,6.769999999999996,21.71,133.14344186415406,11.538779912285097
5526,2021,55,26,border,,WL,sorghum bicolor,BTx642,07-9-2021,13.910672261493845,9.32,5.210000000000008,21.620000000000005,137.82065131969853,11.739704055882266
5527,2021,55,27,border,,WL,sorghum bicolor,BTx642,07-9-2021,15.27088809151244,10.549999999999997,6.059999999999995,23.810000000000002,148.54082995159456,12.187732765022155
5528,2021,55,28,border,,WL,sorghum bicolor,BTx642,07-9-2021,14.661071313362777,9.32,4.819999999999993,24.25,157.9322575092249,12.567110149482454
5529,2021,55,29,border,,WL,sorghum bicolor,BTx642,07-9-2021,13.977740381506623,9.819999999999993,5.209999999999994,21.960000000000008,128.76863212011847,11.347626717517565
5530,2021,55,30,border,,WL,sorghum bicolor,BTx642,07-9-2021,13.381443590365995,8.599999999999994,4.6000000000000085,20.299999999999997,138.4150060288931,11.764990693956927
5531,2021,55,31,border,,WL,sorghum bicolor,BTx642,07-9-2021,11.841561208407269,7.3799999999999955,4.210000000000008,17.44999999999999,113.10979548175187,10.635308903917736
5532,2021,55,32,border,,WL,sorghum bicolor,BTx642,07-9-2021,10.372587458503173,5.820000000000007,3.430000000000007,12.159999999999997,116.06679566617544,10.773430078957
5601,2021,56,01,border,,WL,sorghum bicolor,BTx642,07-9-2021,7.687666625062406,3.719999999999999,1.3799999999999955,9.61,90.87917207533143,9.533056806467243
5602,2021,56,02,experimental,1,WL,sorghum bicolor,AZ21-BTx642-163,07-9-2021,6.262522314199844,3.769999999999996,1.9899999999999949,6.939999999999998,51.180904681684524,7.1540830776336755
5603,2021,56,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-111,07-9-2021,10.561811865487416,7.159999999999997,5.159999999999997,12.11,83.2738259329227,9.125449355123434
5604,2021,56,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-138,07-9-2021,8.918247332935048,6.599999999999994,5.209999999999994,8.769999999999996,58.05954630541629,7.619681509447511
5605,2021,56,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-100,07-9-2021,10.015948834974777,6.820000000000007,5.209999999999994,10.449999999999996,76.46614820092127,8.744492449589128
5606,2021,56,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-22,07-9-2021,10.602140854722153,6.769999999999996,4.550000000000004,13.439999999999992,92.89876810737152,9.638400702781116
5607,2021,56,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-69,07-9-2021,11.313056817649537,7.039999999999992,4.6000000000000085,15.050000000000004,107.23178668963793,10.355278204357328
5608,2021,56,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-222,07-9-2021,8.673371197173264,5.209999999999994,3.2099999999999937,9.96,83.24709937674402,9.123984840887452
5609,2021,56,09,check,1,WL,sorghum bicolor,BTx642,07-9-2021,12.3711875321999,7.959999999999994,5.3999999999999915,16.634999999999994,111.03754000458963,10.537435172023105
5610,2021,56,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-249,07-9-2021,15.33677087762164,9.079999999999998,5.890000000000001,22.049999999999997,185.29722325789697,13.612392267999661
5611,2021,56,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-17,07-9-2021,10.937865835116726,6.959999999999994,5.010000000000005,13.030000000000001,100.67448301684345,10.033667475895514
5612,2021,56,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-81,07-9-2021,11.455705751292946,7.25,4.299999999999997,16.370000000000005,105.71591115226605,10.281824310513482
5613,2021,56,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-133,07-9-2021,10.013646266553959,6.060000000000002,4.049999999999997,12.32,93.78170127278754,9.684095273838828
5614,2021,56,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-40,07-9-2021,11.786263897774626,6.299999999999997,4.010000000000005,18.22,126.66108411184604,11.254380663183827
5615,2021,56,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-74,07-9-2021,10.599880699893957,6.450000000000003,4.010000000000005,13.620000000000005,104.46497781286975,10.220811015417013
5616,2021,56,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-67,07-9-2021,11.951266666285015,8.180000000000007,5.790000000000006,15.400000000000006,96.41273885892076,9.818998872538929
5617,2021,56,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-87,07-9-2021,11.737665020608352,9.719999999999999,7.450000000000003,12.719999999999999,65.67293077662673,8.103883684791306
5618,2021,56,18,check,2,WL,sorghum bicolor,BTx642,07-9-2021,13.331518464212655,10.329999999999998,8.009999999999991,15.030000000000001,94.91028059994107,9.742190749515279
5619,2021,56,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-244,07-9-2021,14.903335843809746,10.549999999999997,7.810000000000002,19.470000000000006,134.71285816824712,11.606586844040203
5620,2021,56,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-173,07-9-2021,13.999140750487502,10.64,7.670000000000002,18.54,101.72582484121104,10.085922111597483
5621,2021,56,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-103,07-9-2021,14.050223119270418,10.719999999999999,7.719999999999999,17.28,110.87298609637196,10.529624214394925
5622,2021,56,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-232,07-9-2021,13.322919896349074,10.11,7.549999999999997,16.89,89.79606251178723,9.476078435291006
5623,2021,56,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-93,07-9-2021,12.674110888758094,9.939999999999998,6.939999999999998,15.89,85.41919165386025,9.2422503565885
5624,2021,56,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-242,07-9-2021,11.761905253002427,8.769999999999996,6.38000000000001,13.719999999999999,80.52806315755106,8.97374298481693
5625,2021,56,25,experimental,2,WL,sorghum bicolor,AZ21-BTx642-101,07-9-2021,11.411281633745634,8.379999999999995,6.3300000000000125,12.769999999999996,81.93063152976796,9.051554094726937
5626,2021,56,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-122,07-9-2021,10.270203958283952,7.160000000000011,4.769999999999996,11.599999999999994,86.54422532341643,9.302914883165192
5627,2021,56,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-216,07-9-2021,13.425073173739287,9.379999999999995,6.209999999999994,18.180000000000007,115.26502361804887,10.736154973641582
5628,2021,56,28,experimental,2,WL,sorghum bicolor,AZ21-BTx642-41,07-9-2021,10.885543660273731,6.989999999999995,4.599999999999994,13.670000000000002,95.71858147841819,9.78358735221484
5629,2021,56,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-166,07-9-2021,9.928994507864394,6.429999999999993,4.209999999999994,11.280000000000001,90.81971920752079,9.529938048461847
5630,2021,56,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-203,07-9-2021,9.208059479249998,5.319999999999997,3.160000000000011,10.89,93.03622993072322,9.64552901248673
5631,2021,56,31,experimental,2,WL,sorghum bicolor,AZ21-BTx642-11,07-9-2021,11.447107987658555,5.6000000000000085,3.1099999999999994,16.520000000000003,147.19990135515394,12.132596645201469
5632,2021,56,32,border,,WL,sorghum bicolor,BTx642,07-9-2021,11.645726594006348,6.050000000000001,2.769999999999996,19.57,134.88106932926215,11.613830949745314
5701,2021,57,01,border,,WL,sorghum bicolor,BTx642,07-9-2021,11.459990998489472,8.400000000000006,2.769999999999996,18.809999999999995,101.29841586107372,10.0647114146941
5702,2021,57,02,experimental,1,WL,sorghum bicolor,AZ21-BTx642-48,07-9-2021,7.316895373366009,4.719999999999999,2.769999999999996,8.64,57.27632038352542,7.568112075248716
5703,2021,57,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-35,07-9-2021,9.851880963767616,6.769999999999996,5.159999999999997,11.010000000000005,71.77128055024478,8.471793231084241
5704,2021,57,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-195,07-9-2021,11.213878944676754,6.989999999999995,5.159999999999997,14.180000000000007,99.96459181278763,9.998229433894165
5705,2021,57,05,check,1,WL,sorghum bicolor,BTx642,07-9-2021,11.154741386764119,7.209999999999994,5.149999999999999,14.790000000000006,91.96598051493415,9.589889494406812
5706,2021,57,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-105,07-9-2021,10.211036841725928,6.3799999999999955,4.280000000000001,13.230000000000004,86.84326974287677,9.31897364213875
5707,2021,57,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-226,07-9-2021,9.449792223528995,6.209999999999994,4.209999999999994,11.670000000000002,71.5332549682929,8.457733441548799
5708,2021,57,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-198,07-9-2021,10.021216730038024,6.280000000000001,3.549999999999997,14.349999999999994,85.4435471313424,9.243567878873526
5709,2021,57,09,experimental,1,WL,sorghum bicolor,AZ21-BTx642-165,07-9-2021,9.239296410743998,6.3999999999999915,4.5,11.129999999999995,64.19929252994376,8.012446101531276
5710,2021,57,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-122,07-9-2021,10.730538430087586,6.689999999999998,4.689999999999998,13.420000000000002,98.62844980770149,9.931185720129369
5711,2021,57,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-95,07-9-2021,9.754259446970684,6.299999999999997,4.810000000000002,10.299999999999997,82.09196311436696,9.060461528772525
5712,2021,57,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-156,07-9-2021,12.036365533132146,7.1299999999999955,4.519999999999996,16.49000000000001,127.20525720666967,11.278530808871768
5713,2021,57,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-158,07-9-2021,11.789617064510965,6.690000000000012,4.519999999999996,16.540000000000006,117.42549009306092,10.836304263588252
5714,2021,57,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-135,07-9-2021,6.837358844628138,4.349999999999994,2.7900000000000063,6.349999999999994,60.3444292044926,7.768167686429831
5715,2021,57,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-80,07-9-2021,11.942584993052337,7.299999999999997,4.030000000000001,17.999999999999996,116.86287530831582,10.810313376970893
5716,2021,57,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-4,07-9-2021,10.813756600243519,7.179999999999993,4.570000000000007,14.149999999999999,89.5610121048049,9.463668004785719
5717,2021,57,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-243,07-9-2021,12.44177529139103,9.830000000000002,7.569999999999993,14.389999999999993,75.6346574616117,8.696818812739041
5718,2021,57,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-226,07-9-2021,12.469231107179539,9.790000000000006,7.540000000000006,14.27000000000001,84.8793251145573,9.21299761828675
5719,2021,57,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-119,07-9-2021,13.068665660516475,9.89,7.6200000000000045,16.299999999999997,88.47887842852553,9.406321195266806
5720,2021,57,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-181,07-9-2021,14.020242708823044,10.279999999999987,7.840000000000003,18.490000000000002,100.04055278761099,10.002027433856147
5721,2021,57,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-194,07-9-2021,12.231326575323001,9.280000000000001,6.840000000000003,13.329999999999998,92.54514301122688,9.620038617969623
5722,2021,57,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-53,07-9-2021,14.129520558875155,10.11,6.93,20.320000000000007,111.44236548465832,10.556626614816796
5723,2021,57,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-210,07-9-2021,11.494462138129382,8.89,6.5,13.689999999999998,75.19081561306344,8.671263784078041
5724,2021,57,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-12,07-9-2021,12.239550363400241,8.549999999999997,5.939999999999998,14.980000000000004,102.70428240018275,10.134312132561476
5725,2021,57,25,check,2,WL,sorghum bicolor,BTx642,07-9-2021,11.443961379198665,8.329999999999998,5.719999999999999,13.100000000000001,89.97192300750721,9.485353077640664
5726,2021,57,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-49,07-9-2021,11.25659190834658,7.109999999999999,4.280000000000001,14.96,111.11807112611635,10.5412556712242
5727,2021,57,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-71,07-9-2021,11.261494031795975,7.280000000000001,4.939999999999998,15.220000000000002,94.54502268677146,9.723426488988924
5728,2021,57,28,experimental,2,WL,sorghum bicolor,AZ21-BTx642-73,07-9-2021,11.986253832180576,7.549999999999997,4.38000000000001,18.180000000000007,109.25636693568956,10.452577047584464
5729,2021,57,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-65,07-9-2021,10.93213989553605,6.430000000000007,4.159999999999997,13.52000000000001,114.8356566119515,10.716140005242163
5730,2021,57,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-4,07-9-2021,9.607307081052443,4.769999999999996,2.9299999999999997,12.399999999999991,111.08835979346732,10.539846288891852
5731,2021,57,31,experimental,2,WL,sorghum bicolor,AZ21-BTx642-215,07-9-2021,5.6233022128760135,3.0400000000000063,1.8199999999999932,5.210000000000008,56.57592445729384,7.521696913416137
5732,2021,57,32,border,,WL,sorghum bicolor,BTx642,07-9-2021,12.057238458280391,6.27,2.3799999999999955,20.49000000000001,148.01017277271058,12.165943151795119
5801,2021,58,01,border,,WL,sorghum bicolor,BTx642,07-9-2021,11.431004198292525,8.709999999999999,2.819999999999993,18.71,94.05553396989035,9.698223237783834
5802,2021,58,02,experimental,1,WL,sorghum bicolor,AZ21-BTx642-58,07-9-2021,7.367477672545665,4.769999999999996,3.1599999999999966,8.5,52.20333925167237,7.2251878350443155
5803,2021,58,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-142,07-9-2021,9.668895178254337,6.599999999999994,5.159999999999997,9.549999999999997,74.12184406006827,8.609404396360311
5804,2021,58,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-16,07-9-2021,11.402483311316596,6.769999999999996,4.989999999999995,13.599999999999994,122.31957764939861,11.059818156253682
5805,2021,58,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-32,07-9-2021,11.432452658161031,6.77000000000001,4.599999999999994,15.909999999999997,109.73959831226483,10.475666962645617
5806,2021,58,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-225,07-9-2021,9.86364230993769,5.819999999999993,3.6000000000000085,13.620000000000005,88.5358759047029,9.40935045073266
5807,2021,58,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-247,07-9-2021,9.832229306171211,6.329999999999998,3.5999999999999943,13.959999999999994,80.76188658918674,8.986761740982496
5808,2021,58,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-31,07-9-2021,10.121224906032412,6.370000000000001,3.2299999999999898,15.25,87.34524083677941,9.345867580742807
5809,2021,58,09,experimental,1,WL,sorghum bicolor,AZ21-BTx642-18,07-9-2021,11.139343511110368,7.180000000000007,4.450000000000003,15.97999999999999,90.14554845575839,9.494500958752829
5810,2021,58,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-192,07-9-2021,11.10227401295714,6.790000000000006,4.689999999999998,14.219999999999999,106.29096940224194,10.309751180423412
5811,2021,58,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-159,07-9-2021,11.657598981769262,6.909999999999997,4.690000000000012,16.760000000000005,111.25710395063308,10.547848309045456
5812,2021,58,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-104,07-9-2021,12.211656185454,8.079999999999998,4.739999999999995,18.22,103.23263282240056,10.160346097569736
5813,2021,58,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-202,07-9-2021,11.017736013241326,6.519999999999996,4.1299999999999955,15.829999999999998,104.9593012972588,10.244964680137205
5814,2021,58,14,check,1,WL,sorghum bicolor,BTx642,07-9-2021,10.98990660592255,5.960000000000008,3.539999999999992,15.929999999999993,117.2421128500475,10.827839712982803
5815,2021,58,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-90,07-9-2021,8.768453416910338,5.349999999999994,3.1799999999999926,11.180000000000007,76.70426624335933,8.75809718165763
5816,2021,58,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-214,07-9-2021,9.817695889269343,6.3500000000000085,4.0,13.080000000000013,78.3937317262991,8.854023476719446
5817,2021,58,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-8,07-9-2021,10.74145260435427,7.789999999999992,5.570000000000007,11.689999999999998,82.190290871972,9.065886105173172
5818,2021,58,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-114,07-9-2021,12.770838805916924,9.230000000000004,6.959999999999994,15.609999999999992,103.5641489953878,10.17664723744455
5819,2021,58,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-161,07-9-2021,14.00072751084078,9.620000000000005,6.909999999999997,19.610000000000014,125.08179481719637,11.183997264716957
5820,2021,58,20,check,2,WL,sorghum bicolor,BTx642,07-9-2021,13.07951926853883,9.010000000000005,6.3999999999999915,17.44,116.56695990414265,10.79661798454232
5821,2021,58,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-237,07-9-2021,12.534416518205425,8.739999999999995,6.25,16.909999999999997,98.85692528599722,9.942681996624312
5822,2021,58,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-218,07-9-2021,12.045230112006594,8.399999999999991,6.230000000000004,14.350000000000009,98.63333128814784,9.931431482326596
5823,2021,58,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-134,07-9-2021,10.24828081997848,8.230000000000004,6.61999999999999,10.450000000000003,56.012822625143755,7.484171472190075
5824,2021,58,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-219,07-9-2021,13.336172606207551,8.230000000000004,5.450000000000003,19.930000000000007,134.3688243547352,11.591756741526938
5825,2021,58,25,experimental,2,WL,sorghum bicolor,AZ21-BTx642-81,07-9-2021,11.65629085013314,7.939999999999998,5.299999999999997,14.350000000000009,101.96813230455,10.097927129096842
5826,2021,58,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-2,07-9-2021,11.394936621971436,6.739999999999995,3.9399999999999977,16.1,118.24967316910208,10.874266557754693
5827,2021,58,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-75,07-9-2021,10.820063979600041,6.159999999999997,4.159999999999997,14.570000000000007,106.42050236900991,10.316031328423247
5828,2021,58,28,experimental,2,WL,sorghum bicolor,AZ21-BTx642-211,07-9-2021,9.475134842035063,4.939999999999998,3.049999999999997,12.570000000000007,100.9392361705591,10.046852052785445
5829,2021,58,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-196,07-9-2021,9.262377119359051,5.160000000000011,3.2099999999999937,12.129999999999995,90.86351059173386,9.532235340765242
5830,2021,58,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-192,07-9-2021,9.60661733125727,4.3799999999999955,2.5999999999999943,13.809999999999995,111.98621601366256,10.582353992078632
5831,2021,58,31,experimental,2,WL,sorghum bicolor,AZ21-BTx642-249,07-9-2021,6.713766675636081,2.990000000000009,1.8200000000000074,5.210000000000008,96.65396082336642,9.831274628620971
5832,2021,58,32,border,,WL,sorghum bicolor,BTx642,07-9-2021,7.917637559904905,3.819999999999993,1.9899999999999949,9.77000000000001,87.59726268282867,9.359340932075755
5901,2021,59,01,border,,WL,sorghum bicolor,BTx642,07-9-2021,10.41122532187474,7.539999999999999,2.0500000000000007,17.1,89.87955385976765,9.48048278621757
5902,2021,59,02,check,1,WL,sorghum bicolor,BTx642,07-9-2021,6.507548103580486,4.159999999999997,2.3800000000000097,8.329999999999998,41.22540312699944,6.420701139828846
5903,2021,59,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-51,07-9-2021,8.954119851917733,5.769999999999996,4.159999999999997,10.060000000000002,66.95361048903438,8.182518590815079
5904,2021,59,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-108,07-9-2021,10.860459599305319,6.3799999999999955,4.32,15.610000000000003,95.89374957182997,9.792535400591104
5905,2021,59,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-41,07-9-2021,10.035365531586695,6.3799999999999955,4.3799999999999955,13.030000000000001,82.79845667043931,9.099365729018661
5906,2021,59,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-11,07-9-2021,10.451329169209416,6.159999999999997,3.989999999999995,13.36999999999999,106.82047953184579,10.335399340705022
5907,2021,59,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-6,07-9-2021,8.12789551281667,4.719999999999999,2.990000000000009,8.939999999999998,73.90772634612725,8.596960296879779
5908,2021,59,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-239,07-9-2021,7.751332590464659,4.159999999999997,2.4499999999999886,9.840000000000003,71.67681115204994,8.466215869681681
5909,2021,59,09,experimental,1,WL,sorghum bicolor,AZ21-BTx642-29,07-9-2021,11.53253066782349,7.980000000000004,4.27,16.130000000000003,100.9553674901122,10.047654825386479
5910,2021,59,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-99,07-9-2021,11.942184807489877,7.079999999999998,4.689999999999998,18.340000000000003,107.92944838425007,10.388909874681273
5911,2021,59,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-5,07-9-2021,10.576973382599475,5.689999999999998,4.469999999999999,10.590000000000003,134.0665253583869,11.578710004071564
5912,2021,59,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-14,07-9-2021,11.574183455781359,6.469999999999999,4.079999999999998,17.51000000000002,117.27174912035964,10.829208148353214
5913,2021,59,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-183,07-9-2021,11.51925450408487,6.319999999999993,3.8599999999999994,17.17,124.6366769636157,11.164079763402611
5914,2021,59,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-118,07-9-2021,10.147308196217132,5.569999999999993,3.1299999999999955,15.219999999999999,99.04560750430771,9.95216597049646
5915,2021,59,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-126,07-9-2021,10.451817124528672,5.810000000000002,3.1300000000000097,15.510000000000005,108.75799989819555,10.42871036601341
5916,2021,59,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-117,07-9-2021,9.601114957086297,5.739999999999995,3.3500000000000085,12.559999999999995,89.75651422978218,9.473991462408133
5917,2021,59,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-116,07-9-2021,12.535290565995737,8.739999999999995,5.959999999999994,17.240000000000002,95.4315658029343,9.768908117232668
5918,2021,59,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-43,07-9-2021,13.172470868040698,8.959999999999994,6.959999999999994,17.0,108.6996425303185,10.425912071867788
5919,2021,59,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-91,07-9-2021,12.449774774262513,8.399999999999991,6.570000000000007,14.829999999999998,108.0159363930835,10.393071557200185
5920,2021,59,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-141,07-9-2021,12.501892643731681,8.179999999999993,5.790000000000006,15.95,120.04967839584822,10.9567184136423
5921,2021,59,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-33,07-9-2021,13.111761635914537,8.789999999999992,6.400000000000006,18.290000000000006,110.81923795898167,10.527071670649045
5922,2021,59,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-200,07-9-2021,11.729880527497194,7.789999999999992,5.790000000000006,14.149999999999991,104.55709375957593,10.225316315868959
5923,2021,59,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-35,07-9-2021,11.524615969199303,8.449999999999989,5.840000000000003,14.489999999999995,82.86166609035962,9.102838353522467
5924,2021,59,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-60,07-9-2021,11.18483820353624,8.060000000000002,5.609999999999999,13.689999999999998,83.81618362771134,9.15511789261675
