plot,year,range,column,type,rep,treatment,species,accession,date,mean_tgi,median_tgi,q1_tgi,q3_tgi,var_tgi,sd_tgi
5525,2021,55,25,border,,WL,sorghum bicolor,BTx642,07-21-2021,14.8675281265109,11.879999999999995,5.280000000000001,23.38,129.41790333306963,11.376198984417845
5526,2021,55,26,border,,WL,sorghum bicolor,BTx642,07-21-2021,13.289356489466465,9.66,2.9599999999999937,22.49000000000001,131.8151754250763,11.48107901832734
5527,2021,55,27,border,,WL,sorghum bicolor,BTx642,07-21-2021,15.377722176407632,13.93,4.93,24.050000000000004,131.34906851764737,11.460762126387904
5528,2021,55,28,border,,WL,sorghum bicolor,BTx642,07-21-2021,14.734927577010593,12.71,4.149999999999999,23.78,132.33170758265342,11.503551955055162
5529,2021,55,29,border,,WL,sorghum bicolor,BTx642,07-21-2021,14.222029520295205,12.61,3.879999999999999,23.17,122.24368707924306,11.056386709917623
5530,2021,55,30,border,,WL,sorghum bicolor,BTx642,07-21-2021,14.506768336000105,13.0,3.4200000000000017,23.610000000000007,133.5350731918785,11.555737674068173
5531,2021,55,31,border,,WL,sorghum bicolor,BTx642,07-21-2021,13.279733275492635,11.0,2.739999999999995,22.22,126.34465964280948,11.240314036663277
5532,2021,55,32,border,,WL,sorghum bicolor,BTx642,07-21-2021,14.44051820132357,13.489999999999995,3.4200000000000017,23.61,127.20722335652285,11.278617971920267
5601,2021,56,01,border,,WL,sorghum bicolor,BTx642,07-21-2021,9.279612435622141,3.7900000000000063,2.0600000000000023,15.659999999999997,102.47480000049185,10.12298374988777
5602,2021,56,02,experimental,1,WL,sorghum bicolor,AZ21-BTx642-163,07-21-2021,8.777130383590505,3.8400000000000034,2.1799999999999926,14.220000000000002,90.20908657536552,9.497846417760476
5603,2021,56,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-111,07-21-2021,11.18838397905136,6.150000000000006,2.710000000000001,19.389999999999997,113.30274391231134,10.644376163604486
5604,2021,56,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-138,07-21-2021,8.92549095298737,4.179999999999993,2.3499999999999943,13.59000000000001,92.75819715629086,9.631105707876477
5605,2021,56,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-100,07-21-2021,9.510440075641775,4.4199999999999875,2.029999999999987,14.879999999999995,106.52480621413443,10.32108551529995
5606,2021,56,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-22,07-21-2021,11.758589391847792,7.0800000000000125,3.3499999999999943,19.980000000000004,112.1474213682199,10.589967958790995
5607,2021,56,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-69,07-21-2021,12.43968586037699,8.20000000000001,3.490000000000002,20.950000000000003,118.07673762782717,10.866312052754015
5608,2021,56,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-222,07-21-2021,11.468352931886928,6.960000000000008,3.1499999999999986,18.03,121.46889932740041,11.021292997076179
5609,2021,56,09,check,1,WL,sorghum bicolor,BTx642,07-21-2021,13.820967883157778,9.659999999999997,4.079999999999998,22.999999999999993,130.57802453830888,11.427074189761301
5610,2021,56,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-249,07-21-2021,17.41823515904344,10.590000000000003,4.079999999999998,31.369999999999997,247.2846320028284,15.725286388579013
5611,2021,56,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-17,07-21-2021,12.13678254633716,7.079999999999998,3.9099999999999966,20.10000000000001,119.39594329649152,10.9268450751574
5612,2021,56,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-81,07-21-2021,12.825327188735889,8.91000000000001,4.469999999999999,20.510000000000005,112.51110282667891,10.607125097154219
5613,2021,56,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-133,07-21-2021,11.766591029141114,6.879999999999999,3.8599999999999994,19.1,110.62277447391959,10.517736185792055
5614,2021,56,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-40,07-21-2021,13.30839476190208,8.079999999999998,4.689999999999998,21.779999999999994,129.4821408713622,11.37902196462254
5615,2021,56,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-74,07-21-2021,12.27922635887209,7.25,4.859999999999999,19.240000000000002,119.34139633300245,10.924348783016884
5616,2021,56,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-67,07-21-2021,14.312995229812806,9.419999999999987,5.539999999999992,22.900000000000006,135.3094279301006,11.632258075287902
5617,2021,56,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-87,07-21-2021,12.331101939227935,8.300000000000011,5.300000000000011,17.75999999999999,105.29615812572956,10.26139162714929
5618,2021,56,18,check,2,WL,sorghum bicolor,BTx642,07-21-2021,13.19154187039815,9.079999999999984,6.079999999999998,19.269999999999996,110.19284789001534,10.497278118160695
5619,2021,56,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-244,07-21-2021,14.501382350747766,10.810000000000002,6.469999999999999,22.510000000000005,116.28575695245462,10.783587387899011
5620,2021,56,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-173,07-21-2021,13.723016841930024,10.620000000000005,5.420000000000002,21.34,108.85686608581273,10.43344938578861
5621,2021,56,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-103,07-21-2021,13.494238055965338,9.180000000000007,5.079999999999998,20.780000000000005,127.0578230627058,11.271992861189444
5622,2021,56,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-232,07-21-2021,12.975004666394694,9.620000000000005,5.689999999999998,19.439999999999998,97.5283034602356,9.875641926489417
5623,2021,56,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-93,07-21-2021,12.5922954626447,9.250000000000014,4.625,19.10000000000001,107.29435072298818,10.358298640365037
5624,2021,56,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-242,07-21-2021,12.196015735959163,8.280000000000001,4.569999999999993,18.589999999999996,109.36843151179504,10.457936293160092
5625,2021,56,25,experimental,2,WL,sorghum bicolor,AZ21-BTx642-101,07-21-2021,11.833054330475163,8.489999999999998,3.759999999999998,17.739999999999995,108.12866597218272,10.398493447234687
5626,2021,56,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-122,07-21-2021,10.574542634407363,6.010000000000005,2.759999999999998,15.829999999999998,114.4699944485421,10.699065120305704
5627,2021,56,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-216,07-21-2021,12.541929192827581,8.810000000000002,2.5899999999999963,21.440000000000005,126.18248405783369,11.233097705345292
5628,2021,56,28,experimental,2,WL,sorghum bicolor,AZ21-BTx642-41,07-21-2021,11.734067055095574,8.709999999999994,2.030000000000001,20.29,111.35033389553428,10.552266765749161
5629,2021,56,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-166,07-21-2021,12.160942294376268,8.759999999999998,1.980000000000004,20.729999999999997,126.69607134297053,11.25593493864328
5630,2021,56,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-203,07-21-2021,11.27454949313747,8.25,2.009999999999991,19.439999999999998,102.38355246378356,10.11847579745999
5631,2021,56,31,experimental,2,WL,sorghum bicolor,AZ21-BTx642-11,07-21-2021,14.364374062801573,12.810000000000002,2.9299999999999997,24.22,136.41324820110586,11.679608221216405
5632,2021,56,32,border,,WL,sorghum bicolor,BTx642,07-21-2021,15.214550255752451,14.929999999999993,5.300000000000011,23.39,113.0890120877043,10.634331764981958
5701,2021,57,01,border,,WL,sorghum bicolor,BTx642,07-21-2021,11.365179079083974,8.61,2.739999999999995,19.220000000000002,90.71506023800336,9.524445403171955
5702,2021,57,02,experimental,1,WL,sorghum bicolor,AZ21-BTx642-48,07-21-2021,9.95798702279643,5.959999999999994,1.8399999999999892,17.270000000000003,93.59250083811291,9.674321724964129
5703,2021,57,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-35,07-21-2021,9.551073271615811,4.909999999999997,1.9599999999999937,15.540000000000006,97.89720686810382,9.894301737267963
5704,2021,57,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-195,07-21-2021,10.50421233198609,5.949999999999999,2.3499999999999943,18.39,100.90932196041373,10.045363206993251
5705,2021,57,05,check,1,WL,sorghum bicolor,BTx642,07-21-2021,11.247387560735053,7.32,2.3500000000000085,19.390000000000015,106.46748953136047,10.318308462696804
5706,2021,57,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-105,07-21-2021,10.630634288302712,6.299999999999997,2.9599999999999937,17.17,97.53064944596296,9.87576070214153
5707,2021,57,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-226,07-21-2021,9.823094332285557,5.3999999999999915,2.5200000000000102,15.95,91.13214926499236,9.54631600487813
5708,2021,57,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-198,07-21-2021,12.739043005051535,8.86,3.6899999999999977,21.22,116.87739591282217,10.810984964970684
5709,2021,57,09,experimental,1,WL,sorghum bicolor,AZ21-BTx642-165,07-21-2021,11.20423683423766,6.469999999999999,2.6400000000000006,18.370000000000005,119.97884868876184,10.953485686700917
5710,2021,57,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-122,07-21-2021,13.122905727884673,8.689999999999998,3.1299999999999955,21.855000000000004,140.07300293220823,11.835244101082505
5711,2021,57,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-95,07-21-2021,9.568819355407669,5.13000000000001,2.9099999999999966,14.370000000000005,91.5678541121125,9.569109368802955
5712,2021,57,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-156,07-21-2021,11.881540289074843,7.689999999999998,3.8599999999999994,19.289999999999992,103.90671699201306,10.193464425405773
5713,2021,57,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-158,07-21-2021,13.144615085100348,9.469999999999999,3.6899999999999977,22.0,119.1233845144749,10.914365969421903
5714,2021,57,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-135,07-21-2021,9.377957435729689,5.079999999999998,3.6399999999999864,11.099999999999994,99.34694168332216,9.967293598731912
5715,2021,57,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-80,07-21-2021,13.073346854765624,7.640000000000001,4.640000000000001,21.61,122.61716933261428,11.07326371638526
5716,2021,57,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-4,07-21-2021,12.57282524573846,8.219999999999999,4.469999999999999,19.610000000000014,114.99955680646481,10.723784630738573
5717,2021,57,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-243,07-21-2021,12.598495199750271,8.54,5.469999999999999,18.88,103.79596436062158,10.188030445607314
5718,2021,57,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-226,07-21-2021,13.012368089443449,9.299999999999997,6.13000000000001,18.810000000000002,103.32163993480481,10.164725275913993
5719,2021,57,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-119,07-21-2021,13.433472041843832,9.690000000000012,6.219999999999999,20.199999999999996,103.93691526973107,10.194945574633103
5720,2021,57,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-181,07-21-2021,14.543393953455166,10.560000000000002,6.349999999999994,22.390000000000015,120.18958957033844,10.963101275202124
5721,2021,57,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-194,07-21-2021,11.323054752678944,8.009999999999991,5.449999999999989,14.590000000000003,86.4819884350867,9.299569260728516
5722,2021,57,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-53,07-21-2021,14.465159317888444,11.420000000000002,6.52000000000001,22.15,104.3974398352288,10.21750653707786
5723,2021,57,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-210,07-21-2021,12.504335179103862,8.790000000000006,4.450000000000003,19.440000000000012,107.81594678970089,10.383445805208448
5724,2021,57,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-12,07-21-2021,13.099457609634257,8.759999999999998,5.400000000000006,19.930000000000007,112.25778402639037,10.595177394757973
5725,2021,57,25,check,2,WL,sorghum bicolor,BTx642,07-21-2021,12.043666148875356,7.66,3.230000000000004,19.10000000000001,123.94699445856955,11.133148452193097
5726,2021,57,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-49,07-21-2021,12.118631048092384,8.049999999999997,2.8599999999999994,20.150000000000006,119.32710342490361,10.923694586764297
5727,2021,57,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-71,07-21-2021,12.607063527029071,8.739999999999995,2.3499999999999943,21.929999999999993,130.52859187358553,11.424911022567551
5728,2021,57,28,experimental,2,WL,sorghum bicolor,AZ21-BTx642-73,07-21-2021,13.769289993022367,11.149999999999999,3.1499999999999986,22.610000000000007,135.19902310530068,11.627511475173899
5729,2021,57,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-65,07-21-2021,15.336466185019864,12.609999999999992,3.6400000000000006,24.729999999999997,167.0611361968264,12.925213197345196
5730,2021,57,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-4,07-21-2021,14.09607175092156,12.049999999999997,2.6400000000000006,23.559999999999995,141.36778549590204,11.88981856446523
5731,2021,57,31,experimental,2,WL,sorghum bicolor,AZ21-BTx642-215,07-21-2021,10.371904339034918,6.150000000000006,1.0300000000000011,18.830000000000005,107.91504072974182,10.388216436412067
5732,2021,57,32,border,,WL,sorghum bicolor,BTx642,07-21-2021,16.361864072832685,16.949999999999996,6.299999999999997,24.61,116.22035825863226,10.780554635946718
5801,2021,58,01,border,,WL,sorghum bicolor,BTx642,07-21-2021,11.669787334896291,9.810000000000002,3.1299999999999955,19.270000000000003,84.64651472603045,9.200354054384562
5802,2021,58,02,experimental,1,WL,sorghum bicolor,AZ21-BTx642-58,07-21-2021,9.142243065340372,6.32,1.3499999999999943,15.900000000000002,73.12793094266473,8.5514870603109
5803,2021,58,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-142,07-21-2021,9.617919799863278,4.740000000000009,1.3500000000000085,17.270000000000003,99.80167038368909,9.99007859747305
5804,2021,58,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-16,07-21-2021,10.417024273228199,6.270000000000003,2.0799999999999983,18.22,97.64144755774258,9.881368708723635
5805,2021,58,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-32,07-21-2021,11.36013224742052,7.470000000000013,2.1000000000000014,19.78,110.90504675095978,10.53114650695544
5806,2021,58,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-225,07-21-2021,11.14202434662567,6.880000000000003,2.5200000000000102,18.83,108.01705427305578,10.39312533711856
5807,2021,58,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-247,07-21-2021,11.821834043390753,7.979999999999997,3.030000000000001,19.78000000000001,106.94110630174308,10.34123330661015
5808,2021,58,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-31,07-21-2021,12.651484072531243,8.809999999999988,3.299999999999997,21.340000000000003,120.68218797640647,10.985544500679357
5809,2021,58,09,experimental,1,WL,sorghum bicolor,AZ21-BTx642-18,07-21-2021,13.38082497462814,9.439999999999998,3.6400000000000006,22.779999999999998,130.2574340418207,11.41303789715169
5810,2021,58,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-192,07-21-2021,12.525027991079266,8.219999999999999,3.710000000000001,20.66,118.56097697289646,10.888570933455705
5811,2021,58,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-159,07-21-2021,12.305060973331173,8.370000000000005,3.299999999999997,20.510000000000005,115.53998711309696,10.748952837979008
5812,2021,58,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-104,07-21-2021,13.569410077949096,11.219999999999999,4.36999999999999,21.709999999999994,109.95626761347597,10.486003414717924
5813,2021,58,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-202,07-21-2021,12.726106563393477,8.590000000000003,3.0799999999999983,21.32,130.7261487798865,11.433553637425527
5814,2021,58,14,check,1,WL,sorghum bicolor,BTx642,07-21-2021,13.538073882873523,9.949999999999996,3.4200000000000017,22.61,131.87809581539884,11.483818868973806
5815,2021,58,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-90,07-21-2021,11.584267697572724,6.299999999999997,3.4200000000000017,18.779999999999987,120.1572037070312,10.961624136369172
5816,2021,58,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-214,07-21-2021,13.142955951497155,8.54,4.3500000000000085,21.0,125.06944937133888,11.183445326523437
5817,2021,58,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-8,07-21-2021,12.822842945897484,8.64,5.079999999999998,19.320000000000007,115.07644451692157,10.727368946620675
5818,2021,58,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-114,07-21-2021,13.840982473493865,9.909999999999997,5.640000000000001,21.509999999999998,117.56314490349794,10.842653960331758
5819,2021,58,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-161,07-21-2021,13.95255491753207,10.570000000000007,5.52000000000001,21.659999999999997,115.88842576805921,10.765148664466237
5820,2021,58,20,check,2,WL,sorghum bicolor,BTx642,07-21-2021,14.437435601151675,10.099999999999998,5.960000000000008,22.929999999999993,126.3053878882708,11.238566985531154
5821,2021,58,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-237,07-21-2021,12.90684962814248,9.099999999999998,5.375,19.61,105.02314261755144,10.248079947851277
5822,2021,58,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-218,07-21-2021,11.982454305006689,8.300000000000004,5.400000000000006,17.780000000000005,87.9413294719217,9.377703848593306
5823,2021,58,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-134,07-21-2021,8.969721205313338,6.61999999999999,4.010000000000005,9.369999999999997,71.17349453382187,8.436438498194713
5824,2021,58,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-219,07-21-2021,14.021966154570608,10.199999999999989,5.960000000000008,21.659999999999997,111.93014050235679,10.579704178395387
5825,2021,58,25,experimental,2,WL,sorghum bicolor,AZ21-BTx642-81,07-21-2021,12.637548513061331,8.959999999999994,3.6899999999999977,19.83,120.1103323436242,10.959485952526432
5826,2021,58,26,experimental,2,WL,sorghum bicolor,AZ21-BTx642-2,07-21-2021,12.92016517865441,9.39,3.010000000000005,21.760000000000005,125.50634234729858,11.202961320441064
5827,2021,58,27,experimental,2,WL,sorghum bicolor,AZ21-BTx642-75,07-21-2021,13.908320926766688,11.81000000000001,3.4200000000000017,22.78,126.51091727551,11.247707200825865
5828,2021,58,28,experimental,2,WL,sorghum bicolor,AZ21-BTx642-211,07-21-2021,13.948667482724582,11.709999999999994,3.760000000000005,22.78,123.2441560028775,11.101538452073996
5829,2021,58,29,experimental,2,WL,sorghum bicolor,AZ21-BTx642-196,07-21-2021,13.847118619134019,11.250000000000007,3.3500000000000085,22.880000000000003,131.01989626293633,11.446392281541653
5830,2021,58,30,experimental,2,WL,sorghum bicolor,AZ21-BTx642-192,07-21-2021,14.872214669220384,13.829999999999998,3.8599999999999994,24.0,130.31557110704597,11.415584571411399
5831,2021,58,31,experimental,2,WL,sorghum bicolor,AZ21-BTx642-249,07-21-2021,15.808956505150709,10.909999999999997,2.25,29.470000000000006,209.19600265650828,14.463609599837389
5832,2021,58,32,border,,WL,sorghum bicolor,BTx642,07-21-2021,13.714507472754486,12.029999999999987,2.010000000000005,23.540000000000006,136.27391937155295,11.673642078269873
5901,2021,59,01,border,,WL,sorghum bicolor,BTx642,07-21-2021,11.71621706840028,10.64,2.6600000000000037,19.27,85.54832720569159,9.249233871283156
5902,2021,59,02,check,1,WL,sorghum bicolor,BTx642,07-21-2021,10.206458897173892,6.32,1.3500000000000085,18.49000000000001,98.13087422391584,9.906102877717142
5903,2021,59,03,experimental,1,WL,sorghum bicolor,AZ21-BTx642-51,07-21-2021,10.410165245009733,6.030000000000001,1.6199999999999903,18.439999999999998,107.12414728963314,10.350079578903397
5904,2021,59,04,experimental,1,WL,sorghum bicolor,AZ21-BTx642-108,07-21-2021,11.94883183256267,9.0,2.1499999999999986,20.78,109.95899588276224,10.486133504908386
5905,2021,59,05,experimental,1,WL,sorghum bicolor,AZ21-BTx642-41,07-21-2021,10.893005523759646,7.299999999999997,2.299999999999997,18.660000000000004,97.8691767247541,9.89288515675554
5906,2021,59,06,experimental,1,WL,sorghum bicolor,AZ21-BTx642-11,07-21-2021,12.834662787742948,8.370000000000005,2.8999999999999986,21.989999999999995,135.23951572086463,11.629252586510649
5907,2021,59,07,experimental,1,WL,sorghum bicolor,AZ21-BTx642-6,07-21-2021,10.768305631394197,5.469999999999999,2.6400000000000006,16.929999999999993,125.13599435092056,11.186420086467367
5908,2021,59,08,experimental,1,WL,sorghum bicolor,AZ21-BTx642-239,07-21-2021,10.38143805133179,5.640000000000001,2.9099999999999966,16.659999999999997,103.45917535265032,10.171488354840225
5909,2021,59,09,experimental,1,WL,sorghum bicolor,AZ21-BTx642-29,07-21-2021,13.88208758625647,9.64,3.6899999999999977,22.78,145.46773895770627,12.061000744453434
5910,2021,59,10,experimental,1,WL,sorghum bicolor,AZ21-BTx642-99,07-21-2021,14.042690936224727,11.539999999999992,3.739999999999995,23.11999999999999,129.64153947831176,11.386023866052264
5911,2021,59,11,experimental,1,WL,sorghum bicolor,AZ21-BTx642-5,07-21-2021,9.406559365523677,4.519999999999996,2.200000000000003,14.270000000000003,103.49000226486238,10.173003600946103
5912,2021,59,12,experimental,1,WL,sorghum bicolor,AZ21-BTx642-14,07-21-2021,12.569304473859884,8.200000000000003,3.469999999999999,21.019999999999996,119.61005931585488,10.936638391930808
5913,2021,59,13,experimental,1,WL,sorghum bicolor,AZ21-BTx642-183,07-21-2021,13.828694223056074,10.730000000000004,3.0799999999999983,22.730000000000004,138.816004672409,11.782020398573795
5914,2021,59,14,experimental,1,WL,sorghum bicolor,AZ21-BTx642-118,07-21-2021,10.8623965793916,6.200000000000003,2.6899999999999977,17.680000000000007,107.71095268740112,10.378388732717672
5915,2021,59,15,experimental,1,WL,sorghum bicolor,AZ21-BTx642-126,07-21-2021,12.199419519126604,8.370000000000005,3.219999999999999,20.119999999999997,113.40206260568324,10.649040454692772
5916,2021,59,16,experimental,1,WL,sorghum bicolor,AZ21-BTx642-117,07-21-2021,12.884284697554127,8.149999999999991,4.079999999999998,20.439999999999998,129.0293281860681,11.35910771962605
5917,2021,59,17,experimental,2,WL,sorghum bicolor,AZ21-BTx642-116,07-21-2021,13.489897082756585,10.049999999999997,5.299999999999997,21.39,103.31084225034411,10.164194126950946
5918,2021,59,18,experimental,2,WL,sorghum bicolor,AZ21-BTx642-43,07-21-2021,14.40155146010147,10.36999999999999,5.910000000000011,22.439999999999998,116.65372569671005,10.800635430228633
5919,2021,59,19,experimental,2,WL,sorghum bicolor,AZ21-BTx642-91,07-21-2021,13.36097863729169,8.660000000000004,6.25,20.369999999999997,114.104555825998,10.681973405040756
5920,2021,59,20,experimental,2,WL,sorghum bicolor,AZ21-BTx642-141,07-21-2021,13.894199583828772,9.469999999999999,5.740000000000009,20.985000000000007,129.82687226420907,11.394159568138805
5921,2021,59,21,experimental,2,WL,sorghum bicolor,AZ21-BTx642-33,07-21-2021,12.797199028496646,9.540000000000006,5.3500000000000085,19.93,92.55557714813304,9.62058091531551
5922,2021,59,22,experimental,2,WL,sorghum bicolor,AZ21-BTx642-200,07-21-2021,12.180378278514752,8.060000000000002,5.449999999999989,17.779999999999994,97.9252604935278,9.895719301472116
5923,2021,59,23,experimental,2,WL,sorghum bicolor,AZ21-BTx642-35,07-21-2021,11.799841422051745,8.319999999999997,5.22999999999999,17.25000000000001,87.19829269175084,9.338002607182696
5924,2021,59,24,experimental,2,WL,sorghum bicolor,AZ21-BTx642-60,07-21-2021,12.694455858879385,8.570000000000007,5.180000000000007,19.25,106.80603797986626,10.334700672001404
5925,2021,59,25,experimental,2,WL,sorghum bicolor,AZ21-BTx642-236,07-21-2021,11.742794383125146,7.52000000000001,3.519999999999996,18.050000000000004,115.1478385524489,10.730696088905365
